Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Age,Customer_Days,MntTotal,MntRegularProds,AcceptedCmpOverall,Response
42473,72,93,1,21,0,4,25,2,1,4,0,0,0,0,0,44,2291,119,94,0,0
64590,98,920,138,168,36,46,30,9,4,10,0,0,0,0,0,52,2782,1308,1278,0,0
71232,91,653,17,170,34,26,17,11,2,10,0,0,0,0,0,61,2372,900,883,0,0
34600,8,199,33,60,8,3,15,5,2,5,0,0,0,0,0,49,2703,303,288,0,1
46904,20,153,4,56,0,9,31,5,1,4,0,0,0,0,0,53,2762,222,191,0,0
49094,6,376,0,38,11,8,69,6,3,6,0,0,0,0,0,47,2805,433,364,0,0
36075,54,46,0,30,12,1,30,2,0,4,0,0,0,0,0,37,2361,89,59,0,0
60839,72,600,21,128,223,150,128,2,2,12,0,0,0,0,0,41,2829,1122,994,0,0
77298,46,425,115,292,23,35,79,6,6,11,0,0,0,0,0,41,2398,890,811,0,0
34026,11,18,6,15,12,8,17,2,1,3,0,0,0,0,0,70,2487,59,42,0,0
48918,21,52,0,9,0,0,1,1,0,4,0,0,0,0,0,57,2237,61,60,0,0
82122,89,734,22,350,151,25,100,3,9,13,0,0,1,0,0,58,2477,1282,1182,1,0
37697,82,34,6,21,11,4,8,2,1,3,0,0,0,0,0,44,2301,76,68,0,0
34074,69,135,1,41,10,1,67,3,3,3,1,0,0,0,0,68,2510,188,121,1,0
28520,55,11,0,10,0,2,20,1,1,2,0,0,0,0,0,60,2539,23,3,0,0
62535,13,163,48,90,0,45,52,3,2,8,0,0,0,0,0,65,2428,346,294,0,0
36273,80,29,3,30,3,2,9,3,0,3,0,0,0,0,0,43,2233,67,58,0,0
63404,97,734,26,70,11,44,17,6,3,4,0,0,0,1,0,56,2182,885,868,1,0
75774,27,340,21,134,258,14,56,7,5,8,0,0,0,0,0,39,2217,767,711,0,0
78416,99,453,38,279,188,38,183,7,7,10,0,0,0,0,0,44,2161,996,813,0,0
75702,87,1073,0,629,145,37,37,10,5,13,0,0,1,0,0,46,2782,1884,1847,1,0
59385,85,135,0,10,0,4,36,3,1,4,0,0,0,0,0,69,2586,149,113,0,0
37070,30,231,7,137,4,15,39,5,1,8,0,0,0,0,0,54,2625,394,355,0,1
44689,82,18,0,5,0,0,11,1,1,2,1,0,0,0,0,69,2329,23,12,1,0
53977,21,620,16,165,0,24,82,5,5,12,0,0,0,0,0,62,2545,825,743,0,0
7144,92,81,4,33,5,2,291,23,1,1,0,0,0,0,0,54,2363,125,-166,0,0
18701,95,12,4,2,10,6,10,2,0,4,0,0,0,0,0,56,2549,34,24,0,0
90369,2,292,51,981,224,23,17,4,6,6,0,0,0,0,0,64,2221,1571,1554,0,1
63159,74,965,34,586,89,86,37,3,5,8,1,0,0,0,0,46,2760,1760,1723,1,0
37758,49,27,2,10,0,0,1,1,0,3,0,0,0,0,0,54,2792,39,38,0,0
46757,71,777,30,163,0,51,122,4,4,7,0,0,0,0,0,57,2749,1021,899,0,0
79734,72,572,8,232,23,62,17,4,3,6,0,0,0,1,0,51,2160,897,880,1,0
63207,68,438,169,565,91,169,70,2,3,6,0,0,0,1,0,28,2684,1432,1362,1,0
72071,4,531,69,300,150,138,150,5,4,8,0,0,0,0,0,66,2659,1188,1038,0,0
21840,80,17,0,9,0,0,1,1,0,3,0,0,0,0,0,37,2502,26,25,0,0
58582,15,402,35,106,101,77,42,9,2,9,0,1,0,0,0,38,2433,721,679,1,0
72282,70,503,27,419,90,139,153,5,7,9,0,0,0,0,0,69,2504,1178,1025,0,1
50387,91,369,9,87,12,14,34,6,2,8,0,0,0,0,0,64,2461,491,457,0,0
32583,10,5,0,3,0,0,1,1,0,2,0,0,0,0,0,59,2173,8,7,0,0
62568,99,362,17,398,80,35,61,5,3,5,0,0,0,1,0,58,2242,892,831,1,0
44635,25,56,0,9,0,0,3,2,0,3,0,0,0,0,0,49,2420,65,62,0,0
33316,34,79,1,31,4,4,12,2,1,4,0,0,0,0,0,49,2427,119,107,0,0
63967,57,387,84,141,73,35,162,4,4,12,0,0,0,0,0,52,2483,720,558,0,0
52513,84,367,17,241,104,188,232,9,5,9,0,0,0,0,0,42,2822,917,685,0,0
25293,51,15,0,11,0,2,9,1,1,2,0,0,0,0,0,51,2446,28,19,0,0
54111,97,267,6,54,8,3,50,5,2,6,0,0,0,0,0,55,2467,338,288,0,0
78394,13,298,27,697,216,24,166,4,6,5,0,0,0,0,0,34,2658,1262,1096,0,1
80739,92,674,92,736,39,0,92,3,11,9,0,0,0,0,0,62,2561,1541,1449,0,0
22669,30,16,14,36,37,22,48,4,1,2,0,0,0,0,0,45,2562,125,77,0,1
29236,30,37,4,24,16,9,9,4,0,3,0,0,0,0,0,33,2423,90,81,0,0
44911,11,159,0,22,2,1,31,4,1,4,0,0,0,0,0,61,2630,184,153,0,0
54693,72,686,17,142,23,26,35,6,4,13,0,0,0,0,0,58,2656,894,859,0,0
48186,39,97,3,66,12,7,34,4,1,4,0,0,0,0,0,46,2260,185,151,0,0
54809,0,63,6,57,13,13,22,2,1,5,0,0,0,0,0,43,2450,152,130,0,1
41580,15,56,5,24,4,0,3,2,1,3,0,0,0,0,0,42,2725,89,86,0,0
80336,12,209,19,456,160,142,66,2,9,13,0,0,0,0,0,50,2452,986,920,0,0
47743,56,198,2,43,0,12,20,4,1,6,0,1,0,0,0,63,2623,255,235,1,0
62972,39,313,15,47,20,0,192,7,4,3,0,0,0,0,0,65,2854,395,203,0,0
57333,55,941,14,397,76,58,176,8,5,9,0,0,0,0,0,66,2804,1486,1310,0,1
32313,60,86,4,56,2,4,7,4,0,4,0,0,0,0,0,38,2662,152,145,0,0
84953,73,167,48,602,63,72,72,3,10,4,0,1,1,1,0,67,2550,952,880,3,1
27071,90,8,3,19,0,2,3,2,0,3,0,0,0,0,0,52,2226,32,29,0,0
68148,86,389,66,408,37,57,85,4,4,6,0,0,0,0,0,63,2461,957,872,0,0
65735,37,239,7,119,4,15,11,6,2,6,0,0,0,0,0,55,2363,384,373,0,0
86836,7,179,21,273,0,21,63,6,10,6,1,0,1,1,0,45,2814,494,431,3,1
4023,29,5,0,1,1,1,1,0,0,0,0,0,0,0,0,57,2165,8,7,0,0
30093,19,2,6,28,13,4,16,2,0,3,0,0,0,0,0,30,2515,53,37,0,0
57705,14,383,0,53,6,4,40,8,1,6,0,0,0,0,0,54,2328,446,406,0,0
25008,72,2,8,8,6,1,9,1,0,3,0,0,0,0,0,32,2306,25,16,0,0
83257,56,536,27,590,38,107,67,5,10,12,1,0,1,0,0,25,2808,1298,1231,2,1
22280,85,2,1,4,3,1,2,1,0,2,0,0,0,0,0,45,2565,11,9,0,0
72159,62,322,53,899,34,40,53,4,6,10,0,0,0,0,0,42,2767,1348,1295,0,0
64260,1,539,169,816,20,0,30,4,5,4,0,0,0,0,0,59,2693,1544,1514,0,1
82733,28,712,50,420,65,38,38,8,4,7,0,0,0,0,0,36,2451,1285,1247,0,1
74290,70,1121,0,72,0,12,12,10,8,10,0,1,0,1,0,49,2480,1205,1193,2,0
58217,84,68,1,13,3,5,13,2,0,4,0,0,0,0,0,69,2748,90,77,0,0
21024,89,36,4,18,6,2,18,2,0,4,0,0,0,0,0,44,2519,66,48,0,0
70116,73,707,44,603,95,58,29,2,8,12,0,0,0,0,0,48,2678,1507,1478,0,0
54006,42,174,77,203,6,24,97,8,1,7,0,0,0,0,0,35,2808,484,387,0,0
69063,16,666,35,124,69,8,26,5,3,5,0,0,0,0,0,54,2758,902,876,0,0
11448,16,0,0,0,6,2,6,1,0,2,0,0,0,0,0,45,2355,8,2,0,0
61825,56,162,50,100,55,30,27,4,2,8,0,0,0,0,0,41,2485,397,370,0,0
70886,65,407,70,239,103,88,53,5,4,4,0,0,0,0,0,49,2417,907,854,0,0
69109,10,823,25,459,124,29,95,6,6,7,0,0,1,0,0,38,2756,1460,1365,1,1
60208,13,488,23,71,15,0,59,8,3,7,0,1,0,0,0,47,2789,597,538,1,1
32889,78,28,0,13,4,2,8,2,1,3,0,0,0,0,0,52,2455,47,39,0,0
34738,51,3,2,10,3,0,2,1,0,3,0,0,0,0,0,36,2208,18,16,0,0
30538,27,284,0,52,8,3,20,9,0,4,0,0,0,0,0,49,2795,347,327,0,0
82326,30,938,142,754,159,81,183,5,10,6,0,1,1,1,0,43,2270,2074,1891,3,1
26642,71,13,2,15,2,2,8,2,0,3,0,0,0,0,0,53,2279,34,26,0,0
69932,97,412,172,153,150,105,57,7,6,11,0,0,0,0,0,56,2541,992,935,0,0
44503,83,31,1,8,0,0,8,2,0,3,0,0,0,0,0,48,2233,40,32,0,0
60200,3,502,19,132,0,6,26,6,2,11,0,0,0,0,0,72,2702,659,633,0,0
49638,71,18,10,3,3,5,0,1,0,3,0,0,0,0,0,68,2230,39,39,0,0
23830,3,1,8,6,4,8,16,1,0,3,0,0,0,0,0,33,2301,27,11,0,0
33051,15,100,71,243,108,94,219,9,1,8,0,0,0,0,0,61,2841,616,397,0,1
72905,52,407,114,445,181,165,203,3,7,9,0,0,0,1,0,62,2318,1312,1109,1,0
69702,8,664,9,240,50,19,57,7,7,10,0,0,0,0,0,69,2654,982,925,0,0
70300,89,1045,61,338,60,46,46,5,5,13,0,0,0,0,0,45,2508,1550,1504,0,0
70643,66,1218,107,304,23,143,33,5,8,4,0,0,0,0,0,36,2781,1795,1762,0,1
30396,22,15,0,6,0,1,12,1,1,2,1,0,0,0,0,51,2219,22,10,1,1
50616,56,128,0,16,0,1,4,4,0,4,0,0,0,0,0,52,2231,145,141,0,0
62772,74,581,49,157,43,8,108,5,6,11,0,1,0,0,0,51,2565,838,730,1,0
30298,48,6,3,12,6,1,0,1,1,3,0,0,0,0,0,35,2200,28,28,0,0
52413,67,185,8,133,56,56,12,7,1,7,0,0,0,0,0,36,2762,438,426,0,0
44155,24,22,1,9,0,0,14,1,1,2,0,0,0,0,0,63,2320,32,18,0,0
86979,67,584,100,835,65,83,35,5,5,5,1,0,0,0,0,49,2393,1667,1632,1,1
76532,38,355,30,177,90,138,30,9,5,7,0,0,0,0,0,45,2452,790,760,0,0
42081,86,175,10,110,54,6,27,6,3,4,1,0,0,0,0,38,2647,355,328,1,0
67546,90,864,134,768,150,38,172,4,10,5,0,0,0,0,0,32,2826,1954,1782,0,0
88420,87,957,153,612,99,95,153,4,7,8,1,0,1,1,0,31,2217,1916,1763,3,0
31158,62,25,6,16,20,0,5,2,0,3,0,0,0,0,0,35,2677,67,62,0,0
61671,23,641,7,56,0,0,28,10,4,6,0,1,0,1,0,52,2185,704,676,2,0
69719,99,273,86,208,177,14,43,2,3,5,0,0,0,0,0,46,2193,758,715,0,0
49160,29,122,21,43,25,10,15,3,1,6,0,0,0,0,0,71,2411,221,206,0,0
24882,52,1,4,10,29,0,36,1,1,2,1,0,0,0,0,42,2817,44,8,1,0
90933,90,1020,31,430,62,63,79,4,6,4,0,0,1,0,0,66,2249,1606,1527,1,0
113734,9,6,2,3,1,262,3,27,0,0,0,0,0,0,0,75,2191,274,271,0,0
59292,71,378,14,68,19,14,14,3,5,8,0,0,0,0,0,70,2540,493,479,0,0
45759,13,42,1,18,3,0,4,2,0,3,0,0,0,0,0,56,2650,64,60,0,0
22148,16,15,5,14,0,4,11,1,0,3,0,0,0,0,0,37,2236,38,27,0,0
73395,94,272,7,80,20,7,11,4,4,6,0,0,0,0,0,33,2262,386,375,0,0
29819,77,9,1,24,2,1,2,3,0,3,0,0,0,0,0,49,2407,37,35,0,0
45688,20,279,0,18,0,0,9,3,1,8,0,1,0,0,0,52,2314,297,288,1,0
62820,51,398,61,265,138,61,53,3,4,6,0,0,0,0,0,66,2573,923,870,0,0
60491,81,637,47,237,12,19,76,6,11,7,0,0,0,0,0,49,2455,952,876,0,0
33235,71,45,0,16,2,1,6,3,0,3,0,0,0,0,0,34,2303,64,58,0,0
35701,36,21,1,9,7,3,5,1,0,3,0,0,0,0,0,61,2626,41,36,0,0
31535,95,15,4,13,0,0,19,1,1,2,1,0,0,0,0,40,2435,32,13,1,0
92556,32,493,183,352,184,23,28,3,5,13,0,0,0,0,0,60,2229,1235,1207,0,0
67384,32,957,40,175,158,53,107,7,8,5,0,1,0,0,0,50,2755,1383,1276,1,0
80573,85,829,138,430,60,92,15,4,6,13,0,0,0,0,0,49,2782,1549,1534,0,0
77870,93,1017,50,500,65,50,133,5,5,5,0,1,0,1,0,53,2835,1682,1549,2,1
52278,24,953,0,71,0,0,174,10,5,10,0,0,0,0,0,57,2679,1024,850,0,0
57107,44,159,0,120,0,0,137,4,4,8,0,1,0,0,1,52,2833,279,142,2,1
18929,15,32,0,8,23,4,18,1,0,4,0,0,0,0,0,30,2657,67,49,0,0
36038,82,23,0,15,0,2,7,3,0,3,0,0,0,0,0,39,2553,40,33,0,0
20180,27,18,42,24,15,20,18,2,1,4,0,0,0,0,0,44,2653,119,101,0,0
34230,72,15,0,4,0,0,2,1,0,2,0,0,0,0,0,55,2709,19,17,0,0
31878,7,23,4,5,10,5,23,1,0,4,0,0,0,0,0,43,2166,47,24,0,0
70932,57,200,193,100,46,185,185,6,2,12,0,0,0,0,0,48,2320,724,539,0,0
91249,84,1324,27,119,71,108,27,7,9,6,0,1,1,1,1,64,2776,1649,1622,4,1
77598,53,1193,33,281,129,66,33,7,5,13,0,0,1,0,0,77,2430,1702,1669,1,0
80982,48,505,137,401,104,22,22,11,5,11,0,0,0,0,0,61,2696,1169,1147,0,0
22701,2,2,4,9,0,4,5,1,0,3,0,0,0,0,0,43,2456,19,14,0,0
55212,65,1103,0,45,0,0,34,4,2,11,0,1,0,0,1,51,2742,1148,1114,2,0
70617,45,353,61,753,40,46,27,3,3,7,0,0,0,0,0,50,2530,1253,1226,0,0
64849,42,652,48,350,94,84,108,9,3,6,0,0,0,0,0,63,2752,1228,1120,0,1
62694,29,379,6,157,25,91,91,9,3,7,0,0,0,0,0,55,2536,658,567,0,0
61917,83,46,4,36,2,2,1,2,0,4,0,0,0,0,0,46,2380,90,89,0,0
67472,93,162,31,127,8,17,69,4,2,7,0,0,0,0,0,73,2433,345,276,0,0
21059,40,8,3,19,3,3,8,3,0,3,0,0,0,0,0,38,2332,36,28,0,0
29543,47,17,3,18,3,4,18,3,1,2,0,0,0,0,0,52,2248,45,27,0,0
75903,50,340,108,185,130,38,100,6,6,9,0,0,0,0,0,69,2606,801,701,0,0
34984,40,8,4,15,3,5,3,1,0,3,0,0,0,0,0,45,2820,35,32,0,0
54998,3,154,22,202,39,30,8,4,2,9,0,0,0,0,0,64,2635,447,439,0,1
54356,62,710,15,30,20,0,0,11,2,8,0,0,0,0,0,71,2746,775,775,0,1
34242,25,8,2,4,0,0,1,0,0,3,0,0,0,0,0,61,2257,14,13,0,0
25410,48,2,2,4,13,13,4,1,0,4,0,0,0,0,0,47,2461,34,30,0,0
73356,56,1050,14,322,0,14,112,5,11,5,1,0,1,1,0,36,2302,1400,1288,3,1
28320,68,19,1,14,3,2,4,1,0,3,0,0,0,0,0,70,2690,39,35,0,0
23763,64,22,0,6,6,2,6,1,0,3,0,0,0,0,0,43,2850,36,30,0,0
72570,67,274,83,216,151,141,224,4,6,12,0,0,0,0,0,36,2224,865,641,0,0
34529,94,68,6,38,3,6,41,2,2,3,0,0,0,0,0,44,2812,121,80,0,0
70792,82,344,45,654,104,11,114,3,4,10,0,0,0,0,0,69,2667,1158,1044,0,0
63211,3,145,193,459,205,26,145,3,8,7,0,0,0,0,0,38,2763,1028,883,0,1
83891,24,217,38,350,111,85,15,4,7,10,0,0,0,0,0,46,2168,801,786,0,0
36065,54,18,7,34,10,2,3,3,0,3,0,0,0,0,0,52,2614,71,68,0,0
39898,20,69,8,26,12,7,12,3,0,4,0,0,0,0,0,66,2661,122,110,0,0
51141,96,144,0,7,0,0,6,3,1,4,0,0,0,0,0,80,2515,151,145,0,0
56939,19,256,34,103,90,29,49,3,3,10,0,0,0,0,0,44,2443,512,463,0,0
80872,60,483,72,567,94,12,108,4,4,10,0,0,0,0,0,69,2207,1228,1120,0,0
72335,2,1285,105,653,28,21,0,10,4,8,0,0,0,0,0,44,2844,2092,2092,0,1
61798,13,338,4,89,11,8,13,4,2,9,0,0,0,0,0,56,2377,450,437,0,0
76842,37,605,10,345,84,54,32,1,8,7,0,0,0,0,0,70,2216,1098,1066,0,0
29478,59,8,0,7,3,1,1,1,0,3,0,0,0,0,0,44,2322,19,18,0,0
46998,55,172,41,86,45,6,27,5,3,5,1,0,0,0,0,64,2774,350,323,1,0
96843,60,448,71,951,40,17,17,6,11,10,0,0,1,0,0,30,2591,1527,1510,1,1
56551,48,67,4,32,17,2,16,2,1,4,0,0,0,0,0,70,2212,122,106,0,0
70053,38,512,53,98,81,179,89,8,5,10,0,0,0,0,0,55,2520,923,834,0,0
71670,8,1462,16,128,0,0,160,5,3,6,0,1,1,0,1,58,2514,1606,1446,3,1
44359,19,20,0,14,7,3,1,2,0,4,0,0,0,0,0,42,2171,44,43,0,0
40887,32,50,4,44,10,10,43,3,1,3,0,0,0,0,0,68,2578,118,75,0,1
48877,27,102,1,15,2,0,24,3,0,4,0,0,0,0,0,54,2334,120,96,0,0
74485,58,499,149,815,173,49,49,6,7,12,0,0,0,0,0,73,2468,1685,1636,0,0
64474,59,381,35,172,56,86,93,8,2,10,0,0,0,0,0,48,2409,730,637,0,0
77226,29,631,43,239,128,76,21,6,8,12,0,0,0,0,0,57,2280,1117,1096,0,0
72643,60,526,80,553,123,94,53,3,10,7,0,0,0,1,0,71,2646,1376,1323,1,1
85738,41,913,26,376,17,26,13,3,6,11,0,1,1,0,0,42,2316,1358,1345,2,0
55686,27,673,0,199,37,47,26,6,3,5,1,0,0,0,0,54,2659,956,930,1,0
39062,28,23,0,9,0,0,12,1,0,3,1,0,0,0,0,37,2255,32,20,1,0
34600,8,199,33,60,8,3,15,5,2,5,0,0,0,0,0,49,2703,303,288,0,1
40794,18,261,23,73,4,23,50,6,3,5,0,0,0,0,0,45,2607,384,334,0,0
54690,76,111,16,37,7,9,18,3,1,5,0,0,0,0,0,49,2393,180,162,0,0
4428,0,16,4,12,2,4,321,25,0,0,0,0,0,0,0,51,2426,38,-283,0,0
32632,32,63,151,137,153,19,53,4,4,8,0,0,0,0,0,57,2855,523,470,0,0
38236,2,58,0,18,2,0,10,3,0,4,0,0,0,0,0,52,2441,78,68,0,0
36781,16,29,1,17,0,3,13,2,1,2,0,0,0,0,0,41,2239,50,37,0,1
31385,56,3,2,12,0,1,9,1,0,2,1,0,0,0,0,36,2730,18,9,1,1
24570,97,28,34,62,11,14,44,4,0,4,0,0,0,0,0,36,2646,149,105,0,0
25509,15,40,3,30,10,7,11,3,0,3,0,0,0,0,0,46,2808,90,79,0,1
94642,35,879,143,797,106,143,143,5,7,9,0,0,1,1,0,69,2296,2068,1925,2,0
58646,3,62,1,44,6,5,22,2,1,4,0,0,0,0,0,58,2543,118,96,0,0
53201,49,280,7,81,20,0,27,6,3,5,0,0,0,0,0,45,2661,388,361,0,0
21994,4,9,0,6,3,1,3,0,0,3,0,0,0,0,0,63,2711,19,16,0,0
57113,45,182,4,33,0,2,42,4,1,5,0,0,0,0,0,42,2667,221,179,0,0
51373,37,83,2,101,64,26,117,3,5,3,0,0,0,0,0,29,2531,276,159,0,0
23477,39,38,15,54,3,8,29,3,0,4,0,0,0,0,0,34,2410,118,89,0,0
58116,38,228,19,130,4,11,51,3,3,8,0,0,0,0,0,64,2236,392,341,0,0
72968,8,1092,37,592,145,37,55,5,5,8,0,0,0,1,0,57,2354,1903,1848,1,1
39791,89,85,15,27,13,13,21,3,1,4,0,0,0,0,0,49,2617,153,132,0,0
91712,47,1276,24,746,94,29,48,9,7,11,0,0,1,0,0,73,2414,2169,2121,1,1
94472,75,1017,33,417,108,100,16,5,5,5,0,1,1,0,0,62,2246,1675,1659,2,0
13672,86,6,2,9,2,1,5,1,0,3,0,0,0,0,0,60,2597,20,15,0,0
96547,4,448,21,125,52,101,62,7,6,8,1,0,1,1,0,40,2196,747,685,3,1
79205,73,504,23,117,179,28,44,6,5,4,0,0,0,1,0,45,2828,851,807,1,1
56559,46,226,22,133,41,31,31,4,3,8,0,0,0,0,0,45,2710,453,422,0,0
32644,38,239,3,141,0,7,23,7,1,6,1,0,0,0,0,47,2688,390,367,1,0
67506,73,90,38,67,33,36,67,4,1,6,0,0,0,0,0,40,2337,264,197,0,0
24206,66,7,2,8,3,2,3,1,0,3,0,0,0,0,0,50,2637,22,19,0,0
28420,36,4,2,5,2,0,0,1,0,2,0,0,0,0,0,53,2346,13,13,0,0
22979,29,16,17,19,20,21,22,3,2,2,0,0,0,0,0,50,2820,93,71,0,1
33279,29,10,3,3,0,0,0,0,0,3,0,0,0,0,0,54,2176,16,16,0,0
46423,6,68,0,16,0,0,8,2,0,4,0,0,0,0,0,48,2443,84,76,0,0
30368,97,35,0,13,2,0,2,2,0,3,0,0,0,0,0,43,2393,50,48,0,0
63684,61,575,80,428,208,93,80,8,4,8,0,0,0,0,0,50,2739,1384,1304,0,0
41638,68,315,0,31,4,0,91,5,5,3,1,0,0,0,0,56,2660,350,259,1,0
68805,73,182,2,49,17,13,20,3,1,7,0,0,0,0,0,61,2444,263,243,0,0
65814,90,561,14,113,10,14,35,8,2,10,0,0,0,0,0,54,2278,712,677,0,0
71964,81,587,51,932,180,34,86,5,6,5,0,0,0,0,0,62,2564,1784,1698,0,0
39146,1,94,1,33,13,12,12,4,0,4,0,0,0,0,0,34,2659,153,141,0,0
96876,79,908,43,735,40,194,21,7,7,9,0,1,1,1,0,43,2486,1920,1899,3,1
34445,92,228,122,122,208,129,30,11,2,8,0,0,0,0,0,39,2677,809,779,0,0
68281,31,995,112,417,42,48,41,2,9,13,0,0,0,0,0,62,2850,1614,1573,0,1
37284,46,11,1,2,2,1,6,0,0,3,0,0,0,0,0,45,2616,17,11,0,0
36790,14,3,3,14,15,21,10,2,1,2,0,0,0,0,0,37,2644,56,46,0,1
27943,89,12,1,16,4,1,3,2,0,3,0,0,0,0,0,53,2599,34,31,0,0
22263,31,17,0,2,0,0,2,1,0,3,0,0,0,0,0,69,2250,19,17,0,0
30261,75,8,0,5,0,3,6,0,0,3,0,0,0,0,0,48,2801,16,10,0,0
28587,42,22,4,17,12,10,13,2,0,4,0,0,0,0,0,42,2296,65,52,0,0
43815,53,14,10,29,4,7,15,2,0,3,0,0,0,0,0,38,2609,64,49,0,0
48195,53,106,27,68,52,7,5,4,2,5,0,0,0,0,0,64,2318,260,255,0,0
77027,23,820,57,242,45,0,11,8,3,6,0,0,0,0,0,68,2303,1164,1153,0,0
71322,57,753,43,226,69,10,204,8,5,13,0,0,0,0,0,55,2657,1101,897,0,0
32765,49,13,3,17,7,3,3,2,0,4,0,0,0,0,0,41,2285,43,40,0,0
29672,6,9,1,3,0,4,8,0,0,3,0,0,0,0,0,55,2633,17,9,0,0
23272,29,19,3,6,4,2,12,1,0,3,0,0,0,0,0,67,2414,34,22,0,0
49912,5,520,8,223,32,49,42,10,5,7,1,0,0,0,0,71,2819,832,790,1,1
7500,98,5,17,17,13,14,34,2,1,3,0,0,0,0,0,35,2856,66,32,0,0
68117,80,618,44,215,0,17,36,11,8,4,1,0,0,0,0,73,2635,894,858,1,1
67225,4,315,35,322,46,7,143,7,2,11,0,0,0,0,0,65,2374,725,582,0,0
17649,70,15,1,23,0,5,1,3,0,3,0,0,0,0,0,44,2388,44,43,0,0
55914,32,384,60,364,119,101,232,11,6,8,0,0,0,0,0,45,2585,1028,796,0,0
40059,82,110,29,92,28,10,145,6,2,3,1,0,0,0,0,36,2433,269,124,1,0
60905,27,208,17,76,36,17,38,3,3,7,0,0,0,0,0,70,2365,354,316,0,0
75330,94,555,82,257,93,61,61,10,3,12,0,0,0,0,0,43,2792,1048,987,0,0
60689,23,240,90,216,63,6,24,4,4,10,0,0,0,0,0,69,2552,615,591,0,0
38680,97,11,0,36,15,5,12,2,0,3,0,0,0,0,0,36,2617,67,55,0,0
61416,25,848,154,323,201,61,78,10,3,10,1,0,0,0,0,38,2665,1587,1509,1,0
49767,92,202,47,197,55,42,149,5,4,8,0,0,0,0,0,29,2582,543,394,0,0
83273,98,433,89,650,16,102,102,4,6,9,0,0,0,0,0,50,2801,1290,1188,0,0
29009,19,6,6,15,10,5,2,2,0,3,0,0,0,0,0,39,2371,42,40,0,0
45057,80,37,0,7,3,0,3,2,0,3,0,0,0,0,0,41,2369,47,44,0,0
37150,80,167,37,64,49,34,116,4,3,6,0,0,0,0,0,49,2815,351,235,0,0
43020,79,45,7,99,4,25,43,4,1,4,0,0,0,0,0,50,2370,180,137,0,0
53154,50,129,0,21,0,1,7,3,1,4,0,0,0,0,0,61,2179,151,144,0,0
65308,60,713,0,264,120,80,34,7,8,12,0,0,1,1,0,47,2450,1177,1143,2,0
76467,44,676,161,426,210,44,58,2,5,5,0,0,0,0,0,50,2840,1517,1459,0,1
81044,0,450,26,535,73,98,26,5,6,10,0,0,0,0,0,73,2343,1182,1156,0,0
32871,28,22,2,12,0,2,5,1,0,3,0,0,0,0,0,69,2636,38,33,0,0
55801,35,367,4,51,6,4,95,7,2,6,0,0,0,1,0,45,2439,432,337,1,0
76320,49,526,35,214,69,53,35,6,3,4,0,0,0,0,0,61,2166,897,862,0,0
36927,46,51,0,16,0,0,4,3,0,3,0,0,0,0,0,65,2186,67,63,0,0
48794,97,25,0,11,3,0,15,1,0,3,0,0,0,0,0,67,2162,39,24,0,0
23478,51,28,6,27,12,17,39,3,0,3,0,0,0,0,0,55,2626,90,51,0,0
71128,80,958,159,447,20,0,31,2,10,12,0,0,0,0,0,47,2790,1584,1553,0,0
70179,10,532,88,168,69,44,133,7,3,13,0,0,0,0,0,44,2502,901,768,0,0
59462,29,724,17,143,0,8,196,9,2,12,0,0,0,0,0,70,2699,892,696,0,0
38361,74,39,0,56,20,8,14,3,1,3,0,0,0,0,0,51,2343,123,109,0,0
70038,54,587,54,348,71,54,130,4,4,8,0,0,0,0,0,38,2406,1114,984,0,0
42554,93,29,1,11,0,0,0,2,0,3,0,0,0,0,0,42,2692,41,41,0,0
67445,63,757,80,217,29,80,11,9,6,12,0,0,0,0,0,46,2845,1163,1152,0,0
67046,92,544,35,133,23,151,107,4,5,4,0,0,0,0,0,69,2698,886,779,0,0
42192,40,40,15,15,17,6,7,2,1,3,0,0,0,0,0,72,2455,93,86,0,0
77610,70,1245,33,332,21,33,16,4,7,4,0,0,0,0,0,68,2767,1664,1648,0,0
31761,96,19,1,20,16,14,28,3,0,4,0,0,0,0,0,36,2244,70,42,0,0
34350,81,16,3,15,2,1,11,1,0,3,0,0,0,0,0,41,2412,37,26,0,0
54591,63,376,4,94,12,9,24,6,2,8,0,0,0,0,0,71,2487,495,471,0,0
71866,85,184,178,178,103,39,33,6,3,10,0,0,0,0,0,64,2345,682,649,0,0
25293,51,15,0,11,0,2,9,1,1,2,0,0,0,0,0,51,2446,28,19,0,0
42000,23,124,83,267,85,59,35,5,2,11,0,0,0,0,0,33,2694,618,583,0,1
69520,95,627,120,414,121,80,93,9,6,5,0,0,0,0,0,37,2516,1362,1269,0,0
64713,11,180,60,241,13,54,54,5,5,7,0,0,0,0,0,50,2301,548,494,0,1
27889,42,14,0,4,0,0,8,1,1,2,0,0,0,0,0,43,2518,18,10,0,0
22123,77,3,3,24,34,7,31,2,1,3,0,0,0,0,0,60,2253,71,40,0,0
27803,40,8,26,46,38,9,49,3,0,4,0,0,0,0,0,47,2831,127,78,0,0
51651,32,293,6,23,13,6,92,6,2,5,0,0,0,0,0,60,2758,341,249,0,0
